#street,housenr,city,long,lat,elevation
Sonnenallee,209,Berlin,13.454251,52.474884,38.329033
Sonnenallee,210,Berlin,13.454342,52.47445,39.097855
Sonnenallee,211,Berlin,13.455043,52.474533,37.38011
Sonnenallee,212,Berlin,13.454939,52.474163,38.578857
Sonnenallee,213,Berlin,13.454956,52.474415,37.86967
Sonnenallee,214,Berlin,13.45489,52.47405,39.04392
Sonnenallee,215,Berlin,13.455128,52.47437,37.571888
Sonnenallee,216,Berlin,13.45532,52.47398,37.995342
Sonnenallee,217,Berlin,13.4557,52.47428,36.566647
Sonnenallee,218,Berlin,13.455541,52.47401,37.31614
Sonnenallee,219,Berlin,13.45647,52.47451,35.595158
Sonnenallee,220,Berlin,13.45552,52.47379,37.98752
Sonnenallee,221,Berlin,13.45724,52.47473,34.61631
Sonnenallee,222,Berlin,13.4562435,52.473732,37.102783
Sonnenallee,223,Berlin,13.456621,52.473736,36.54136
Sonnenallee,224,Berlin,13.45584,52.47137,35.46911
Sonnenallee,225,Berlin,13.459067,52.473595,38.429375
Sonnenallee,226,Berlin,13.4574,52.47299,36.58144
Sonnenallee,227,Berlin,13.45941,52.47251,36.147377
Sonnenallee,228,Berlin,13.459847,52.47176,35.0
Sonnenallee,229,Berlin,13.458407,52.47278,37.049335
